LoanID,LoanType,LoanPurpose,EmploymentType,OriginationDate,OriginationYear,OriginationQtr,LoanAmount,InterestRate,TermYears,BranchName,Region,State,BranchManager,LoanStatus,DaysDelinquent,MonthlyPayment,AgingBucket,DelinquencyFlag,DefaultFlag,CreditScore,CreditBand,PreviousDefaults,MonthlyIncome,BureauSource,PropertyType,PropertyValue,LTV,LTV_Band,PropertyState,DTI_Ratio,AnnualInterestIncome
LN-02602,Fixed 30-Year,Home Equity,Salaried,2022-05-22,2022,Q2-2022,704000.0,4.13,30,Tampa Branch,South,FL,Diana Foster,Current,0,3413.98,0-Current,0,0,749,Good (700-749),2,16035.0,TransUnion,Townhouse,1173000.0,0.6,Low (<70%),OH,0.213,29075.0
LN-02603,Fixed 15-Year,Purchase,Contract,2023-08-22,2023,Q3-2023,603000.0,4.4,15,Miami Branch,South,FL,Carlos Rivera,Current,0,4582.15,0-Current,0,0,649,Poor (<650),0,16262.0,TransUnion,Single Family,838000.0,0.72,Medium (70-85%),IL,0.282,26532.0
LN-02604,Fixed 30-Year,Cash-Out Refinance,Salaried,2023-07-07,2023,Q3-2023,147000.0,4.6,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,753.59,0-Current,0,0,604,Poor (<650),0,9798.0,Experian,Multi-Family,210000.0,0.7,Low (<70%),MD,0.077,6762.0
LN-02605,Fixed 15-Year,Refinance,Self-Employed,2024-06-04,2024,Q2-2024,808000.0,3.37,15,Newark Branch,East,NJ,Jennifer Walsh,90 DPD,101,5724.81,3-90 DPD,1,0,599,Poor (<650),2,3842.0,Experian,Single Family,1206000.0,0.67,Low (<70%),PA,1.49,27230.0
LN-02606,Fixed 30-Year,Refinance,Contract,2019-08-29,2019,Q3-2019,553000.0,5.29,30,Rochester Branch,North,NY,Tom Henderson,Current,0,3067.4,0-Current,0,0,685,Fair (650-699),0,21309.0,Equifax,Condo,768000.0,0.72,Medium (70-85%),TX,0.144,29254.0
LN-02607,Fixed 30-Year,Refinance,Salaried,2021-07-06,2021,Q3-2021,755000.0,5.31,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,4197.24,0-Current,0,0,651,Fair (650-699),1,20825.0,Equifax,Townhouse,981000.0,0.77,Medium (70-85%),OH,0.202,40090.0
LN-02608,ARM 7/1,Purchase,Contract,2021-07-28,2021,Q3-2021,90000.0,7.85,15,Phoenix Branch,West,AZ,Rachel Torres,Current,0,852.31,0-Current,0,0,550,Poor (<650),0,11484.0,Experian,Townhouse,164000.0,0.55,Low (<70%),NC,0.074,7065.0
LN-02609,Fixed 30-Year,Purchase,Self-Employed,2018-02-12,2018,Q1-2018,278000.0,6.46,30,Rochester Branch,North,NY,Tom Henderson,Current,0,1749.84,0-Current,0,0,771,Excellent (750+),0,18499.0,TransUnion,Townhouse,488000.0,0.57,Low (<70%),MD,0.095,17959.0
LN-02610,ARM 7/1,Purchase,Self-Employed,2021-07-14,2021,Q3-2021,332000.0,6.8,15,Columbus Branch,Central,OH,Melissa Brown,60 DPD,76,2947.11,2-60 DPD,1,0,801,Excellent (750+),0,16819.0,TransUnion,Townhouse,357000.0,0.93,High (>85%),MA,0.175,22576.0
LN-02611,Fixed 30-Year,Refinance,Salaried,2024-01-01,2024,Q1-2024,128000.0,6.17,30,San Diego Branch,West,CA,Kevin Nguyen,Current,0,781.47,0-Current,0,0,752,Excellent (750+),0,18610.0,Experian,Single Family,197000.0,0.65,Low (<70%),NY,0.042,7898.0
LN-02612,Fixed 30-Year,Purchase,Salaried,2023-03-04,2023,Q1-2023,801000.0,4.9,30,Philadelphia Branch,East,PA,Robert Simmons,Paid Off,0,4251.12,5-Paid Off,0,0,608,Poor (<650),0,21328.0,Experian,Townhouse,1292000.0,0.62,Low (<70%),AZ,0.199,39249.0
LN-02613,Fixed 30-Year,Purchase,Retired,2022-12-07,2022,Q4-2022,391000.0,5.46,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,2210.25,0-Current,0,0,683,Fair (650-699),1,6509.0,Equifax,Single Family,425000.0,0.92,High (>85%),PA,0.34,21349.0
LN-02614,Fixed 30-Year,Refinance,Retired,2018-09-05,2018,Q3-2018,281000.0,5.19,30,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,1541.27,0-Current,0,0,699,Fair (650-699),0,15815.0,TransUnion,Townhouse,439000.0,0.64,Low (<70%),GA,0.097,14584.0
LN-02615,ARM 7/1,Purchase,Retired,2022-10-29,2022,Q4-2022,881000.0,7.88,15,Newark Branch,East,NJ,Jennifer Walsh,Current,0,8358.38,0-Current,0,0,747,Good (700-749),0,13100.0,Experian,Townhouse,958000.0,0.92,High (>85%),FL,0.638,69423.0
LN-02616,Fixed 30-Year,Purchase,Contract,2022-03-19,2022,Q1-2022,354000.0,5.37,30,Charlotte Branch,South,NC,Michael Hayes,30 DPD,57,1981.19,1-30 DPD,1,0,753,Excellent (750+),0,15949.0,TransUnion,Multi-Family,421000.0,0.84,Medium (70-85%),NV,0.124,19010.0
LN-02617,Fixed 30-Year,Purchase,Contract,2022-04-05,2022,Q2-2022,728000.0,3.89,30,Miami Branch,South,FL,Carlos Rivera,Current,0,3429.58,0-Current,0,0,641,Poor (<650),0,26578.0,TransUnion,Townhouse,758000.0,0.96,High (>85%),GA,0.129,28319.0
LN-02618,Fixed 30-Year,Purchase,Self-Employed,2020-09-09,2020,Q3-2020,190000.0,6.04,30,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,1144.04,0-Current,0,0,706,Good (700-749),0,19155.0,Experian,Single Family,328000.0,0.58,Low (<70%),PA,0.06,11476.0
LN-02619,ARM 5/1,Purchase,Retired,2022-03-30,2022,Q1-2022,527000.0,5.57,15,Albany Branch,North,NY,Sarah Mitchell,Current,0,4325.63,0-Current,0,0,736,Good (700-749),0,21805.0,Experian,Multi-Family,579000.0,0.91,High (>85%),CA,0.198,29354.0
LN-02620,Fixed 30-Year,Purchase,Contract,2020-11-16,2020,Q4-2020,147000.0,7.69,30,Philadelphia Branch,East,PA,Robert Simmons,60 DPD,73,1047.04,2-60 DPD,1,0,816,Excellent (750+),0,23390.0,Experian,Condo,253000.0,0.58,Low (<70%),IL,0.045,11304.0
LN-02621,ARM 5/1,Refinance,Self-Employed,2021-08-17,2021,Q3-2021,591000.0,7.08,15,Buffalo Branch,North,NY,James Carlson,90 DPD,97,5338.54,3-90 DPD,1,0,680,Fair (650-699),0,3560.0,Experian,Multi-Family,622000.0,0.95,High (>85%),MA,1.5,41843.0
LN-02622,ARM 5/1,Purchase,Retired,2020-12-23,2020,Q4-2020,601000.0,4.9,15,Detroit Branch,Central,MI,Brian Johnson,Current,0,4721.42,0-Current,0,0,763,Excellent (750+),0,3655.0,Experian,Townhouse,911000.0,0.66,Low (<70%),OH,1.292,29449.0
LN-02623,Fixed 30-Year,Home Equity,Salaried,2023-07-02,2023,Q3-2023,539000.0,3.26,30,Buffalo Branch,North,NY,James Carlson,Default,356,2348.72,4-Default,1,1,588,Poor (<650),0,20344.0,Experian,Townhouse,749000.0,0.72,Medium (70-85%),MI,0.115,17571.0
LN-02624,Fixed 30-Year,Cash-Out Refinance,Retired,2023-09-17,2023,Q3-2023,251000.0,3.99,30,Atlanta Branch,South,GA,Angela Brooks,Current,0,1196.87,0-Current,0,0,812,Excellent (750+),1,8007.0,Experian,Single Family,335000.0,0.75,Medium (70-85%),MI,0.149,10015.0
LN-02625,Fixed 15-Year,Purchase,Retired,2024-06-29,2024,Q2-2024,452000.0,6.16,15,Boston Branch,East,MA,Patricia Cole,Current,0,3853.41,0-Current,0,0,732,Good (700-749),0,25857.0,TransUnion,Multi-Family,486000.0,0.93,High (>85%),MD,0.149,27843.0
LN-02626,ARM 7/1,Purchase,Contract,2018-07-03,2018,Q3-2018,552000.0,6.41,15,Tampa Branch,South,FL,Diana Foster,Current,0,4781.24,0-Current,0,0,631,Poor (<650),1,25139.0,Experian,Single Family,607000.0,0.91,High (>85%),CA,0.19,35383.0
LN-02627,Fixed 15-Year,Purchase,Retired,2019-12-13,2019,Q4-2019,647000.0,3.27,15,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,4552.56,0-Current,0,0,812,Excellent (750+),0,21740.0,Equifax,Townhouse,1044000.0,0.62,Low (<70%),NV,0.209,21157.0
LN-02628,Fixed 30-Year,Purchase,Self-Employed,2021-12-07,2021,Q4-2021,301000.0,5.01,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,1617.67,0-Current,0,0,755,Excellent (750+),0,17483.0,Equifax,Single Family,456000.0,0.66,Low (<70%),GA,0.093,15080.0
LN-02629,Fixed 15-Year,Purchase,Retired,2023-07-04,2023,Q3-2023,812000.0,4.0,15,Newark Branch,East,NJ,Jennifer Walsh,60 DPD,72,6006.27,2-60 DPD,1,0,664,Fair (650-699),0,19842.0,Equifax,Multi-Family,955000.0,0.85,Medium (70-85%),NV,0.303,32480.0
LN-02630,Fixed 15-Year,Home Equity,Salaried,2024-04-12,2024,Q2-2024,428000.0,6.29,15,Albany Branch,North,NY,Sarah Mitchell,30 DPD,47,3679.11,1-30 DPD,1,0,661,Fair (650-699),0,20019.0,Experian,Single Family,465000.0,0.92,High (>85%),CA,0.184,26921.0
LN-02631,ARM 5/1,Purchase,Self-Employed,2018-05-24,2018,Q2-2018,753000.0,7.52,15,Los Angeles Branch,West,CA,Amy Zhang,Current,0,6988.96,0-Current,0,0,723,Good (700-749),0,4768.0,TransUnion,Condo,1298000.0,0.58,Low (<70%),NV,1.466,56626.0
LN-02632,ARM 5/1,Purchase,Contract,2020-04-21,2020,Q2-2020,819000.0,6.04,15,Chicago Branch,Central,IL,Nancy Williams,Current,0,6928.9,0-Current,0,0,737,Good (700-749),0,4022.0,TransUnion,Townhouse,1241000.0,0.66,Low (<70%),TX,1.723,49468.0
LN-02633,ARM 7/1,Purchase,Contract,2022-07-16,2022,Q3-2022,262000.0,4.54,15,Baltimore Branch,East,MD,David Kumar,Current,0,2009.64,0-Current,0,0,715,Good (700-749),0,18552.0,Equifax,Townhouse,270000.0,0.97,High (>85%),NC,0.108,11895.0
LN-02634,ARM 5/1,Refinance,Salaried,2018-02-21,2018,Q1-2018,157000.0,7.2,15,Albany Branch,North,NY,Sarah Mitchell,Current,0,1428.77,0-Current,0,0,724,Good (700-749),0,17222.0,TransUnion,Multi-Family,167000.0,0.94,High (>85%),IL,0.083,11304.0
LN-02635,Fixed 15-Year,Purchase,Self-Employed,2018-04-05,2018,Q2-2018,602000.0,5.56,15,Tampa Branch,South,FL,Diana Foster,Current,0,4938.03,0-Current,0,0,835,Excellent (750+),0,10629.0,TransUnion,Condo,814000.0,0.74,Medium (70-85%),MD,0.465,33471.0
LN-02636,Fixed 30-Year,Purchase,Self-Employed,2020-12-09,2020,Q4-2020,726000.0,8.58,30,Atlanta Branch,South,GA,Angela Brooks,Current,0,5623.53,0-Current,0,0,785,Excellent (750+),0,25299.0,Experian,Condo,781000.0,0.93,High (>85%),MD,0.222,62291.0
LN-02637,ARM 5/1,Purchase,Self-Employed,2021-12-29,2021,Q4-2021,581000.0,7.23,15,Charlotte Branch,South,NC,Michael Hayes,Current,0,5297.19,0-Current,0,0,715,Good (700-749),0,11143.0,Equifax,Single Family,985000.0,0.59,Low (<70%),MI,0.475,42006.0
LN-02638,ARM 5/1,Refinance,Retired,2023-07-20,2023,Q3-2023,134000.0,3.56,15,Boston Branch,East,MA,Patricia Cole,90 DPD,92,961.9,3-90 DPD,1,0,680,Fair (650-699),0,26548.0,TransUnion,Condo,170000.0,0.79,Medium (70-85%),NC,0.036,4770.0
LN-02639,Fixed 30-Year,Cash-Out Refinance,Salaried,2020-09-10,2020,Q3-2020,302000.0,8.74,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,2373.68,0-Current,0,0,617,Poor (<650),0,17815.0,TransUnion,Single Family,458000.0,0.66,Low (<70%),NY,0.133,26395.0
LN-02640,Fixed 30-Year,Purchase,Retired,2019-08-15,2019,Q3-2019,585000.0,3.79,30,Indianapolis Branch,Central,IN,Christopher Lee,Default,237,2722.52,4-Default,1,1,653,Fair (650-699),0,15780.0,Equifax,Condo,812000.0,0.72,Medium (70-85%),PA,0.173,22172.0
LN-02641,Fixed 30-Year,Refinance,Retired,2019-09-11,2019,Q3-2019,679000.0,6.32,30,Phoenix Branch,West,AZ,Rachel Torres,Current,0,4211.68,0-Current,0,0,844,Excellent (750+),0,17038.0,Experian,Townhouse,871000.0,0.78,Medium (70-85%),OH,0.247,42913.0
LN-02642,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2023-07-25,2023,Q3-2023,230000.0,5.3,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,1277.2,0-Current,0,0,682,Fair (650-699),0,20735.0,Equifax,Single Family,284000.0,0.81,Medium (70-85%),AZ,0.062,12190.0
LN-02643,Fixed 30-Year,Purchase,Salaried,2020-05-26,2020,Q2-2020,763000.0,7.07,30,Philadelphia Branch,East,PA,Robert Simmons,Current,0,5112.18,0-Current,0,0,632,Poor (<650),0,7992.0,TransUnion,Multi-Family,795000.0,0.96,High (>85%),MD,0.64,53944.0
LN-02644,ARM 5/1,Purchase,Salaried,2022-04-17,2022,Q2-2022,122000.0,4.31,15,Detroit Branch,Central,MI,Brian Johnson,30 DPD,44,921.49,1-30 DPD,1,0,647,Poor (<650),1,19333.0,Experian,Multi-Family,188000.0,0.65,Low (<70%),PA,0.048,5258.0
LN-02645,Fixed 30-Year,Purchase,Self-Employed,2022-06-24,2022,Q2-2022,469000.0,4.07,30,Los Angeles Branch,West,CA,Amy Zhang,Current,0,2258.05,0-Current,0,0,612,Poor (<650),0,9858.0,Equifax,Townhouse,680000.0,0.69,Low (<70%),PA,0.229,19088.0
LN-02646,ARM 5/1,Purchase,Contract,2020-08-26,2020,Q3-2020,106000.0,5.09,15,Atlanta Branch,South,GA,Angela Brooks,Default,286,843.22,4-Default,1,1,568,Poor (<650),0,3948.0,Experian,Single Family,126000.0,0.84,Medium (70-85%),CA,0.214,5395.0
LN-02647,Fixed 30-Year,Refinance,Salaried,2024-02-06,2024,Q1-2024,376000.0,5.5,30,Atlanta Branch,South,GA,Angela Brooks,Current,0,2134.89,0-Current,0,0,670,Fair (650-699),0,12429.0,Experian,Townhouse,501000.0,0.75,Medium (70-85%),GA,0.172,20680.0
LN-02648,Fixed 30-Year,Purchase,Retired,2023-07-21,2023,Q3-2023,337000.0,3.58,30,Phoenix Branch,West,AZ,Rachel Torres,Current,0,1528.37,0-Current,0,0,587,Poor (<650),0,18336.0,Experian,Multi-Family,455000.0,0.74,Medium (70-85%),OH,0.083,12065.0
LN-02649,ARM 7/1,Purchase,Salaried,2023-03-06,2023,Q1-2023,101000.0,5.79,15,Columbus Branch,Central,OH,Melissa Brown,Current,0,840.88,0-Current,0,0,701,Good (700-749),0,16817.0,Experian,Townhouse,140000.0,0.72,Medium (70-85%),CA,0.05,5848.0
LN-02650,Fixed 30-Year,Refinance,Contract,2022-04-09,2022,Q2-2022,157000.0,4.37,30,Phoenix Branch,West,AZ,Rachel Torres,Current,0,783.41,0-Current,0,0,772,Excellent (750+),0,7357.0,Experian,Multi-Family,164000.0,0.96,High (>85%),MA,0.106,6861.0
LN-02651,Fixed 30-Year,Purchase,Retired,2020-11-05,2020,Q4-2020,232000.0,3.39,30,Los Angeles Branch,West,CA,Amy Zhang,30 DPD,31,1027.59,1-30 DPD,1,0,627,Poor (<650),0,20077.0,Equifax,Townhouse,407000.0,0.57,Low (<70%),OH,0.051,7865.0
LN-02652,ARM 5/1,Purchase,Salaried,2019-11-16,2019,Q4-2019,899000.0,3.86,15,San Diego Branch,West,CA,Kevin Nguyen,Current,0,6586.9,0-Current,0,0,821,Excellent (750+),0,12338.0,TransUnion,Townhouse,1232000.0,0.73,Medium (70-85%),CA,0.534,34701.0
LN-02653,Fixed 30-Year,Cash-Out Refinance,Retired,2019-08-16,2019,Q3-2019,331000.0,5.49,30,Albany Branch,North,NY,Sarah Mitchell,30 DPD,35,1877.31,1-30 DPD,1,0,740,Good (700-749),0,14890.0,Equifax,Townhouse,424000.0,0.78,Medium (70-85%),TX,0.126,18172.0
LN-02654,Fixed 30-Year,Purchase,Self-Employed,2018-03-05,2018,Q1-2018,198000.0,6.81,30,Atlanta Branch,South,GA,Angela Brooks,60 DPD,61,1292.13,2-60 DPD,1,0,782,Excellent (750+),0,20706.0,TransUnion,Single Family,314000.0,0.63,Low (<70%),NC,0.062,13484.0
LN-02655,Fixed 30-Year,Refinance,Retired,2018-03-11,2018,Q1-2018,147000.0,8.5,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,1130.3,0-Current,0,0,647,Poor (<650),1,22659.0,Experian,Townhouse,186000.0,0.79,Medium (70-85%),PA,0.05,12495.0
LN-02656,ARM 5/1,Purchase,Self-Employed,2018-04-03,2018,Q2-2018,469000.0,4.24,15,Phoenix Branch,West,AZ,Rachel Torres,90 DPD,108,3525.81,3-90 DPD,1,0,680,Fair (650-699),0,5857.0,TransUnion,Multi-Family,625000.0,0.75,Medium (70-85%),TX,0.602,19886.0
LN-02657,Fixed 30-Year,Purchase,Contract,2022-08-03,2022,Q3-2022,264000.0,3.97,30,Baltimore Branch,East,MD,David Kumar,30 DPD,33,1255.81,1-30 DPD,1,0,612,Poor (<650),0,8422.0,Experian,Townhouse,471000.0,0.56,Low (<70%),NV,0.149,10481.0
LN-02658,Fixed 15-Year,Purchase,Retired,2019-07-03,2019,Q3-2019,100000.0,8.59,15,Philadelphia Branch,East,PA,Robert Simmons,Current,0,990.02,0-Current,0,0,771,Excellent (750+),0,6512.0,Experian,Townhouse,114000.0,0.88,High (>85%),NJ,0.152,8590.0
LN-02659,Fixed 15-Year,Purchase,Salaried,2019-06-23,2019,Q2-2019,368000.0,5.35,15,Baltimore Branch,East,MD,David Kumar,Current,0,2977.66,0-Current,0,0,713,Good (700-749),0,24369.0,Experian,Single Family,443000.0,0.83,Medium (70-85%),OH,0.122,19688.0
LN-02660,Fixed 15-Year,Purchase,Contract,2022-10-27,2022,Q4-2022,770000.0,4.19,15,Detroit Branch,Central,MI,Brian Johnson,Current,0,5769.19,0-Current,0,0,744,Good (700-749),0,10462.0,Equifax,Single Family,1283000.0,0.6,Low (<70%),MD,0.551,32263.0
LN-02661,Fixed 15-Year,Purchase,Contract,2020-11-11,2020,Q4-2020,738000.0,8.12,15,Philadelphia Branch,East,PA,Robert Simmons,Current,0,7103.93,0-Current,0,0,605,Poor (<650),0,7615.0,Experian,Townhouse,958000.0,0.77,Medium (70-85%),CA,0.933,59926.0
LN-02662,Fixed 15-Year,Cash-Out Refinance,Retired,2018-08-29,2018,Q3-2018,184000.0,5.8,15,Chicago Branch,Central,IL,Nancy Williams,Current,0,1532.89,0-Current,0,0,628,Poor (<650),0,24743.0,Equifax,Multi-Family,323000.0,0.57,Low (<70%),FL,0.062,10672.0
LN-02663,Fixed 30-Year,Home Equity,Salaried,2024-04-02,2024,Q2-2024,499000.0,4.52,30,Phoenix Branch,West,AZ,Rachel Torres,Current,0,2534.29,0-Current,0,0,747,Good (700-749),2,7335.0,Equifax,Single Family,514000.0,0.97,High (>85%),MD,0.346,22555.0
LN-02664,Fixed 30-Year,Purchase,Salaried,2018-12-18,2018,Q4-2018,588000.0,6.37,30,Buffalo Branch,North,NY,James Carlson,Current,0,3666.43,0-Current,0,0,624,Poor (<650),0,26309.0,Experian,Condo,646000.0,0.91,High (>85%),NC,0.139,37456.0
LN-02665,Fixed 15-Year,Purchase,Self-Employed,2020-04-05,2020,Q2-2020,675000.0,6.16,15,Los Angeles Branch,West,CA,Amy Zhang,30 DPD,38,5754.55,1-30 DPD,1,0,737,Good (700-749),0,19183.0,Equifax,Single Family,938000.0,0.72,Medium (70-85%),PA,0.3,41580.0
LN-02666,ARM 5/1,Purchase,Retired,2021-01-06,2021,Q1-2021,883000.0,4.78,15,Tampa Branch,South,FL,Diana Foster,Current,0,6881.93,0-Current,0,0,590,Poor (<650),0,3504.0,Equifax,Townhouse,1132000.0,0.78,Medium (70-85%),NY,1.964,42207.0
LN-02667,Fixed 15-Year,Purchase,Retired,2023-12-02,2023,Q4-2023,176000.0,6.41,15,Buffalo Branch,North,NY,James Carlson,90 DPD,106,1524.45,3-90 DPD,1,0,664,Fair (650-699),2,20281.0,TransUnion,Townhouse,259000.0,0.68,Low (<70%),MA,0.075,11282.0
LN-02668,Fixed 30-Year,Purchase,Contract,2019-11-13,2019,Q4-2019,782000.0,4.17,30,Miami Branch,South,FL,Carlos Rivera,90 DPD,98,3810.43,3-90 DPD,1,0,505,Poor (<650),0,26402.0,TransUnion,Single Family,1222000.0,0.64,Low (<70%),MD,0.144,32609.0
LN-02669,ARM 5/1,Refinance,Salaried,2020-05-02,2020,Q2-2020,375000.0,5.06,15,Atlanta Branch,South,GA,Angela Brooks,Current,0,2977.21,0-Current,0,0,744,Good (700-749),0,18699.0,Experian,Condo,500000.0,0.75,Medium (70-85%),PA,0.159,18975.0
LN-02670,Fixed 30-Year,Refinance,Contract,2021-04-09,2021,Q2-2021,506000.0,4.62,30,Albany Branch,North,NY,Sarah Mitchell,Current,0,2600.03,0-Current,0,0,750,Excellent (750+),0,4018.0,TransUnion,Multi-Family,588000.0,0.86,High (>85%),NY,0.647,23377.0
LN-02671,Fixed 15-Year,Refinance,Salaried,2023-11-05,2023,Q4-2023,582000.0,3.27,15,Charlotte Branch,South,NC,Michael Hayes,Current,0,4095.19,0-Current,0,0,644,Poor (<650),2,23427.0,Experian,Single Family,737000.0,0.79,Medium (70-85%),NV,0.175,19031.0
LN-02672,Fixed 30-Year,Purchase,Self-Employed,2019-01-14,2019,Q1-2019,735000.0,3.38,30,Boston Branch,East,MA,Patricia Cole,Current,0,3251.44,0-Current,0,0,746,Good (700-749),0,6083.0,TransUnion,Single Family,1131000.0,0.65,Low (<70%),PA,0.535,24843.0
LN-02673,Fixed 30-Year,Home Equity,Contract,2023-12-19,2023,Q4-2023,485000.0,8.39,30,Charlotte Branch,South,NC,Michael Hayes,Current,0,3691.49,0-Current,0,0,720,Good (700-749),0,24913.0,Equifax,Multi-Family,599000.0,0.81,Medium (70-85%),MD,0.148,40692.0
LN-02674,Fixed 30-Year,Purchase,Salaried,2021-10-11,2021,Q4-2021,87000.0,7.62,30,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,615.48,0-Current,0,0,656,Fair (650-699),1,7680.0,Experian,Single Family,118000.0,0.74,Medium (70-85%),FL,0.08,6629.0
LN-02675,Fixed 30-Year,Purchase,Retired,2018-06-16,2018,Q2-2018,900000.0,5.39,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,5048.16,0-Current,0,0,619,Poor (<650),0,14223.0,TransUnion,Townhouse,1111000.0,0.81,Medium (70-85%),MD,0.355,48510.0
LN-02676,Fixed 30-Year,Home Equity,Salaried,2020-09-27,2020,Q3-2020,177000.0,3.78,30,Charlotte Branch,South,NC,Michael Hayes,30 DPD,43,822.73,1-30 DPD,1,0,550,Poor (<650),0,4011.0,Experian,Townhouse,197000.0,0.9,High (>85%),NY,0.205,6691.0
LN-02677,ARM 5/1,Refinance,Retired,2024-03-24,2024,Q1-2024,341000.0,6.89,15,Chicago Branch,Central,IL,Nancy Williams,Current,0,3044.07,0-Current,0,0,727,Good (700-749),0,24596.0,Experian,Single Family,461000.0,0.74,Medium (70-85%),OH,0.124,23495.0
LN-02678,Fixed 30-Year,Home Equity,Self-Employed,2019-09-07,2019,Q3-2019,550000.0,7.68,30,Chicago Branch,Central,IL,Nancy Williams,30 DPD,47,3913.7,1-30 DPD,1,0,574,Poor (<650),0,25968.0,Equifax,Multi-Family,873000.0,0.63,Low (<70%),MA,0.151,42240.0
LN-02679,ARM 5/1,Purchase,Self-Employed,2020-04-13,2020,Q2-2020,625000.0,3.63,15,Boston Branch,East,MA,Patricia Cole,Current,0,4508.02,0-Current,0,0,707,Good (700-749),0,5403.0,TransUnion,Single Family,992000.0,0.63,Low (<70%),OH,0.834,22688.0
LN-02680,Fixed 30-Year,Refinance,Retired,2024-06-12,2024,Q2-2024,446000.0,5.31,30,San Diego Branch,West,CA,Kevin Nguyen,Current,0,2479.43,0-Current,0,0,678,Fair (650-699),0,4413.0,TransUnion,Multi-Family,565000.0,0.79,Medium (70-85%),NV,0.562,23683.0
LN-02681,ARM 5/1,Purchase,Salaried,2022-12-14,2022,Q4-2022,304000.0,5.47,15,Columbus Branch,Central,OH,Melissa Brown,Current,0,2479.1,0-Current,0,0,754,Excellent (750+),0,23597.0,Experian,Multi-Family,475000.0,0.64,Low (<70%),NJ,0.105,16629.0
LN-02682,Fixed 15-Year,Cash-Out Refinance,Salaried,2018-03-07,2018,Q1-2018,299000.0,6.79,15,Buffalo Branch,North,NY,James Carlson,Current,0,2652.51,0-Current,0,0,675,Fair (650-699),0,15378.0,Experian,Townhouse,322000.0,0.93,High (>85%),PA,0.172,20302.0
LN-02683,Fixed 30-Year,Refinance,Retired,2023-01-04,2023,Q1-2023,193000.0,4.47,30,Chicago Branch,Central,IL,Nancy Williams,Default,273,974.47,4-Default,1,1,621,Poor (<650),0,15579.0,Experian,Single Family,280000.0,0.69,Low (<70%),NC,0.063,8627.0
LN-02684,ARM 7/1,Purchase,Salaried,2021-11-20,2021,Q4-2021,401000.0,3.44,15,Atlanta Branch,South,GA,Angela Brooks,90 DPD,98,2854.88,3-90 DPD,1,0,667,Fair (650-699),0,22831.0,TransUnion,Condo,495000.0,0.81,Medium (70-85%),NC,0.125,13794.0
LN-02685,Fixed 15-Year,Refinance,Self-Employed,2022-01-08,2022,Q1-2022,822000.0,5.82,15,Boston Branch,East,MA,Patricia Cole,Current,0,6856.82,0-Current,0,0,726,Good (700-749),2,7411.0,Experian,Single Family,1227000.0,0.67,Low (<70%),MD,0.925,47840.0
LN-02686,Fixed 30-Year,Purchase,Retired,2023-02-05,2023,Q1-2023,843000.0,5.14,30,Philadelphia Branch,East,PA,Robert Simmons,60 DPD,70,4597.81,2-60 DPD,1,0,725,Good (700-749),0,25930.0,Equifax,Townhouse,926000.0,0.91,High (>85%),NC,0.177,43330.0
LN-02687,Fixed 15-Year,Refinance,Retired,2019-07-26,2019,Q3-2019,894000.0,6.33,15,Miami Branch,South,FL,Carlos Rivera,30 DPD,59,7704.39,1-30 DPD,1,0,737,Good (700-749),0,22870.0,Equifax,Condo,1208000.0,0.74,Medium (70-85%),NV,0.337,56590.0
LN-02688,Fixed 30-Year,Refinance,Retired,2019-12-25,2019,Q4-2019,423000.0,3.63,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,1930.29,0-Current,0,0,577,Poor (<650),1,20270.0,Experian,Multi-Family,516000.0,0.82,Medium (70-85%),NY,0.095,15355.0
LN-02689,Fixed 30-Year,Cash-Out Refinance,Salaried,2019-04-14,2019,Q2-2019,626000.0,8.16,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,4663.38,0-Current,0,0,760,Excellent (750+),0,13579.0,Equifax,Condo,948000.0,0.66,Low (<70%),PA,0.343,51082.0
LN-02690,Fixed 30-Year,Purchase,Self-Employed,2018-04-07,2018,Q2-2018,125000.0,5.6,30,Indianapolis Branch,Central,IN,Christopher Lee,30 DPD,36,717.6,1-30 DPD,1,0,748,Good (700-749),0,23722.0,TransUnion,Multi-Family,164000.0,0.76,Medium (70-85%),CA,0.03,7000.0
LN-02691,Fixed 15-Year,Purchase,Self-Employed,2019-12-21,2019,Q4-2019,456000.0,3.41,15,Charlotte Branch,South,NC,Michael Hayes,90 DPD,96,3239.75,3-90 DPD,1,0,532,Poor (<650),0,6485.0,TransUnion,Single Family,496000.0,0.92,High (>85%),IL,0.5,15550.0
